,From,From_ID,Long,Lat,Place_ID,To,Year,Count
388,Ardra,13,2.100833333,6.082866667,,,1685,1
389,Ardra,13,2.100833333,6.082866667,,Curacao,1660,1
390,Ardra,13,2.100833333,6.082866667,,Cartagena,1659,1
391,Ardra,13,2.100833333,6.082866667,,"Jamaica, port unspecified",1679,1
392,Ardra,13,2.100833333,6.082866667,,"Barbados, port unspecified",1679,1
393,Ardra,13,2.100833333,6.082866667,,Suriname,1699,1
394,Ardra,13,2.100833333,6.082866667,,Curacao,1669,1
395,Ardra,13,2.100833333,6.082866667,,"Barbados, port unspecified",1678,1
396,Ardra,13,2.100833333,6.082866667,,"Barbados, port unspecified",1682,1
397,Ardra,13,2.100833333,6.082866667,,Curacao,1661,1
398,Ardra,13,2.100833333,6.082866667,,Curacao,1669,1
399,Ardra,13,2.100833333,6.082866667,,Curacao,1680,1
400,Ardra,13,2.100833333,6.082866667,,La Guaira,1659,1
401,Ardra,13,2.100833333,6.082866667,,Cartagena,1621,1
402,Ardra,13,2.100833333,6.082866667,,"Jamaica, port unspecified",1665,1
403,Ardra,13,2.100833333,6.082866667,,Curacao,1683,1
404,Ardra,13,2.100833333,6.082866667,,Cumana,1659,1
405,Ardra,13,2.100833333,6.082866667,,"Barbados, port unspecified",1678,1
406,Ardra,13,2.100833333,6.082866667,,Curacao,1671,1
407,Ardra,13,2.100833333,6.082866667,,"Barbados, port unspecified",1665,1
408,Ardra,13,2.100833333,6.082866667,,"Pernambuco, port unspecified",1637,1
409,Ardra,13,2.100833333,6.082866667,,Curacao,1670,1
410,Ardra,13,2.100833333,6.082866667,,Rio de Janeiro,1765,1
411,Ardra,13,2.100833333,6.082866667,,Curacao,1672,1
412,Ardra,13,2.100833333,6.082866667,,"Pernambuco, port unspecified",1639,1
413,Ardra,13,2.100833333,6.082866667,,Cartagena,1620,1
414,Ardra,13,2.100833333,6.082866667,,Suriname,1684,1
415,Ardra,13,2.100833333,6.082866667,,"Pernambuco, port unspecified",1645,1
416,Ardra,13,2.100833333,6.082866667,,"Barbados, port unspecified",1667,1
417,Ardra,13,2.100833333,6.082866667,,Newcastle (Nevis),1681,1
418,Ardra,13,2.100833333,6.082866667,,Curacao,1678,1
419,Ardra,13,2.100833333,6.082866667,,???,1664,1
420,Ardra,13,2.100833333,6.082866667,,New Spain,1616,1
421,Ardra,13,2.100833333,6.082866667,,Tenerife,1658,1
422,Ardra,13,2.100833333,6.082866667,,"Barbados, port unspecified",1678,1
423,Ardra,13,2.100833333,6.082866667,,"Spanish Caribbean, unspecified",1661,1
424,Ardra,13,2.100833333,6.082866667,,"Pernambuco, port unspecified",1640,1
425,Ardra,13,2.100833333,6.082866667,,Port-au-Prince,1778,1
426,Ardra,13,2.100833333,6.082866667,,Curacao,1676,1
427,Ardra,13,2.100833333,6.082866667,,Curacao,1668,1
428,Ardra,13,2.100833333,6.082866667,,Cartagena,1622,1
429,Ardra,13,2.100833333,6.082866667,,"Barbados, port unspecified",1682,1
430,Ardra,13,2.100833333,6.082866667,,"Pernambuco, port unspecified",1645,1
431,Ardra,13,2.100833333,6.082866667,,"Barbados, port unspecified",1664,1
432,Ardra,13,2.100833333,6.082866667,,Suriname,1698,1
433,Ardra,13,2.100833333,6.082866667,,"Hispaniola, unspecified",1657,1
434,Ardra,13,2.100833333,6.082866667,,Essequibo,1691,1
435,Ardra,13,2.100833333,6.082866667,,Curacao,1681,1
436,Ardra,13,2.100833333,6.082866667,,Curacao,1667,1
437,Ardra,13,2.100833333,6.082866667,,Curacao,1670,1
438,Ardra,13,2.100833333,6.082866667,,Curacao,1687,1
439,Ardra,13,2.100833333,6.082866667,,Curacao,1699,1
440,Ardra,13,2.100833333,6.082866667,,Curacao,1668,1
441,Ardra,13,2.100833333,6.082866667,,Curacao,1680,1
442,Ardra,13,2.100833333,6.082866667,,Curacao,1686,1
443,Ardra,13,2.100833333,6.082866667,,Newcastle (Nevis),1680,1
444,Ardra,13,2.100833333,6.082866667,,"Americas, port unspecified",1664,1
445,Ardra,13,2.100833333,6.082866667,,"Barbados, port unspecified",1664,1
446,Ardra,13,2.100833333,6.082866667,,"Barbados, port unspecified",1665,1
447,Ardra,13,2.100833333,6.082866667,,Leogane,1750,1
448,Ardra,13,2.100833333,6.082866667,,,1677,1
449,Ardra,13,2.100833333,6.082866667,,"Barbados, port unspecified",1679,1
450,Ardra,13,2.100833333,6.082866667,,Curacao,1707,1
451,Ardra,13,2.100833333,6.082866667,,Curacao,1664,1
452,Ardra,13,2.100833333,6.082866667,,Curacao,1681,1
453,Ardra,13,2.100833333,6.082866667,,Curacao,1664,1
454,Ardra,13,2.100833333,6.082866667,,"Virginia, port unspecified",1678,1
455,Ardra,13,2.100833333,6.082866667,,Curacao,1668,1
456,Ardra,13,2.100833333,6.082866667,,Curacao,1692,1
457,Ardra,13,2.100833333,6.082866667,,"Barbados, port unspecified",1682,1
458,Ardra,13,2.100833333,6.082866667,,Portobelo,1657,1
459,Ardra,13,2.100833333,6.082866667,,Suriname,1685,1
460,Ardra,13,2.100833333,6.082866667,,"Jamaica, port unspecified",1665,1
461,Ardra,13,2.100833333,6.082866667,,Curacao,1681,1
462,Ardra,13,2.100833333,6.082866667,,"Americas, port unspecified",1688,1
463,Ardra,13,2.100833333,6.082866667,,"Martinique, port unspecified",1669,1
464,Ardra,13,2.100833333,6.082866667,,"Barbados, port unspecified",1664,1
465,Ardra,13,2.100833333,6.082866667,,Curacao,1659,1
466,Ardra,13,2.100833333,6.082866667,,Suriname,1691,1
467,Ardra,13,2.100833333,6.082866667,,"Martinique, port unspecified",1670,1
468,Ardra,13,2.100833333,6.082866667,,Port-au-Prince,1765,1
469,Ardra,13,2.100833333,6.082866667,,Suriname,1685,1
470,Ardra,13,2.100833333,6.082866667,,"Barbados, port unspecified",1679,1
471,Ardra,13,2.100833333,6.082866667,,"Jamaica, port unspecified",1661,1
472,Ardra,13,2.100833333,6.082866667,,Cartagena,1623,1
473,Ardra,13,2.100833333,6.082866667,,"Americas, port unspecified",1685,1
474,Ardra,13,2.100833333,6.082866667,,Suriname,1678,1
475,Ardra,13,2.100833333,6.082866667,,Curacao,1688,1
476,Ardra,13,2.100833333,6.082866667,,Curacao,1676,1
477,Ardra,13,2.100833333,6.082866667,,"Jamaica, port unspecified",1686,1
478,Ardra,13,2.100833333,6.082866667,,Curacao,1670,1
479,Ardra,13,2.100833333,6.082866667,,"Martinique, port unspecified",1671,1
480,Ardra,13,2.100833333,6.082866667,,"Martinique, port unspecified",1670,1
481,Ardra,13,2.100833333,6.082866667,,Curacao,1688,1
482,Ardra,13,2.100833333,6.082866667,,Curacao,1683,1
483,Ardra,13,2.100833333,6.082866667,,Essequibo,1697,1
484,Ardra,13,2.100833333,6.082866667,,Curacao,1664,1
485,Ardra,13,2.100833333,6.082866667,,"Bahia, port unspecified",1784,1
486,Ardra,13,2.100833333,6.082866667,,"Pernambuco, port unspecified",1642,1
487,Ardra,13,2.100833333,6.082866667,,"Barbados, port unspecified",1687,1
488,Ardra,13,2.100833333,6.082866667,,Suriname,1692,1
489,Ardra,13,2.100833333,6.082866667,,"Spanish Americas, port unspecified",1623,1
490,Ardra,13,2.100833333,6.082866667,,"Pernambuco, port unspecified",1643,1
491,Ardra,13,2.100833333,6.082866667,,Sao Tome,1673,1
492,Ardra,13,2.100833333,6.082866667,,Essequibo,1695,1
493,Ardra,13,2.100833333,6.082866667,,Curacao,1687,1
494,Ardra,13,2.100833333,6.082866667,,Curacao,1698,1
495,Ardra,13,2.100833333,6.082866667,,Curacao,1680,1
496,Ardra,13,2.100833333,6.082866667,,Curacao,1691,1
497,Ardra,13,2.100833333,6.082866667,,Curacao,1669,1
498,Ardra,13,2.100833333,6.082866667,,Curacao,1694,1
499,Ardra,13,2.100833333,6.082866667,,"Jamaica, port unspecified",1680,1
500,Ardra,13,2.100833333,6.082866667,,"Jamaica, port unspecified",1682,1
501,Ardra,13,2.100833333,6.082866667,,"Pernambuco, port unspecified",1642,1
502,Ardra,13,2.100833333,6.082866667,,"Barbados, port unspecified",1665,1
503,Ardra,13,2.100833333,6.082866667,,"Jamaica, port unspecified",1682,1
504,Ardra,13,2.100833333,6.082866667,,"Barbados, port unspecified",1654,1
505,Ardra,13,2.100833333,6.082866667,,"Barbados, port unspecified",1675,1
506,Ardra,13,2.100833333,6.082866667,,"Pernambuco, port unspecified",1646,1
507,Ardra,13,2.100833333,6.082866667,,Portobelo,1657,1
508,Ardra,13,2.100833333,6.082866667,,"Hispaniola, unspecified",1653,1
509,Ardra,13,2.100833333,6.082866667,,Cap Francais,1787,1
510,Ardra,13,2.100833333,6.082866667,,"Barbados, port unspecified",1680,1
511,Ardra,13,2.100833333,6.082866667,,Curacao,1669,1
512,Ardra,13,2.100833333,6.082866667,,"Tobago, port unspecified",1660,1
513,Ardra,13,2.100833333,6.082866667,,Curacao,1669,1
514,Ardra,13,2.100833333,6.082866667,,"Barbados, port unspecified",1656,1
515,Ardra,13,2.100833333,6.082866667,,"Hispaniola, unspecified",1653,1
516,Ardra,13,2.100833333,6.082866667,,"Barbados, port unspecified",1654,1
517,Ardra,13,2.100833333,6.082866667,,,1665,1
518,Ardra,13,2.100833333,6.082866667,,Curacao,1669,1
519,Ardra,13,2.100833333,6.082866667,,"French Caribbean, colony unspecified",1666,1
520,Ardra,13,2.100833333,6.082866667,,Curacao,1670,1
521,Ardra,13,2.100833333,6.082866667,,Curacao,1688,1
522,Axim,14,-2.240888,4.8665091,,Suriname,1743,1
523,Axim,14,-2.240888,4.8665091,,Suriname,1742,1
524,Axim,14,-2.240888,4.8665091,,Suriname,1743,1
525,Axim,14,-2.240888,4.8665091,,Suriname,1753,1
526,Axim,14,-2.240888,4.8665091,,,1657,1
527,Axim,14,-2.240888,4.8665091,,Guiana,1775,1
528,Axim,14,-2.240888,4.8665091,,Suriname,1740,1
529,Banana Islands,20,-13.2115287,8.1158998,,Spanish Town,1791,1
530,Banana Islands,20,-13.2115287,8.1158998,,"St. Kitts, port unspecified",1797,1
531,Banana Islands,20,-13.2115287,8.1158998,,"British Caribbean, colony unspecified",1768,1
532,Banana Islands,20,-13.2115287,8.1158998,,"Martinique, port unspecified",1750,1
533,Banana Islands,20,-13.2115287,8.1158998,,,1740,1
534,Banana Islands,20,-13.2115287,8.1158998,,Suriname,1793,1
535,Banana Islands,20,-13.2115287,8.1158998,,"Barbados, port unspecified",1767,1
536,Banana Islands,20,-13.2115287,8.1158998,,"South Carolina, port unspecified",1756,1
537,Banana Islands,20,-13.2115287,8.1158998,,,1761,1
538,Banana Islands,20,-13.2115287,8.1158998,,Charleston,1769,1
539,Banana Islands,20,-13.2115287,8.1158998,,"Jamaica, port unspecified",1768,1
540,Banana Islands,20,-13.2115287,8.1158998,,"Barbados, port unspecified",1754,1
541,Banana Islands,20,-13.2115287,8.1158998,,,1730,1
542,Banana Islands,20,-13.2115287,8.1158998,,"Martinique, port unspecified",1755,1
543,Banana Islands,20,-13.2115287,8.1158998,,"British Caribbean, colony unspecified",1767,1
544,Banana Islands,20,-13.2115287,8.1158998,,"St. Kitts, port unspecified",1759,1
545,Banana Islands,20,-13.2115287,8.1158998,,Savannah,1794,1
546,Banana Islands,20,-13.2115287,8.1158998,,Rappahannock,1761,1
547,Banana Islands,20,-13.2115287,8.1158998,,"Martinique, port unspecified",1767,1
548,Banana Islands,20,-13.2115287,8.1158998,,"Martinique, port unspecified",1752,1
549,Banana Islands,20,-13.2115287,8.1158998,,"Barbados, port unspecified",1791,1
550,Banana Islands,20,-13.2115287,8.1158998,,Cap Francais,1754,1
551,Banana Islands,20,-13.2115287,8.1158998,,St. Eustatius,1781,1
552,Banana Islands,20,-13.2115287,8.1158998,,"Barbados, port unspecified",1728,1
553,Banana Islands,20,-13.2115287,8.1158998,,"St. Kitts, port unspecified",1758,1
554,Banana Islands,20,-13.2115287,8.1158998,,Charleston,1728,1
555,Banana Islands,20,-13.2115287,8.1158998,,Savannah,1797,1
556,Banana Islands,20,-13.2115287,8.1158998,,,1768,1
557,Banana Islands,20,-13.2115287,8.1158998,,Kingston,1766,1
558,Banana Islands,20,-13.2115287,8.1158998,,Cap Francais,1742,1
559,Banana Islands,20,-13.2115287,8.1158998,,"Montserrat, port unspecified",1795,1
560,Banana Islands,20,-13.2115287,8.1158998,,Kingston,1784,1
561,Banana Islands,20,-13.2115287,8.1158998,,Montego Bay,1790,1
562,Banana Islands,20,-13.2115287,8.1158998,,Montego Bay,1791,1
563,Banana Islands,20,-13.2115287,8.1158998,,"Barbados, port unspecified",1766,1
564,Bassa,25,8.7990713,10.0544706,,"St. Kitts, port unspecified",1763,1
565,Bassa,25,8.7990713,10.0544706,,"Martinique, port unspecified",1760,1
566,Bassa,25,8.7990713,10.0544706,,,1771,1
567,Bassa,25,8.7990713,10.0544706,,Kingston,1785,1
568,Bassa,25,8.7990713,10.0544706,,,1828,1
569,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1807,1
570,Bassa,25,8.7990713,10.0544706,,Demerara,1801,1
571,Bassa,25,8.7990713,10.0544706,,Savannah,1767,1
572,Bassa,25,8.7990713,10.0544706,,,1759,1
573,Bassa,25,8.7990713,10.0544706,,"Dominica, port unspecified",1769,1
574,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1790,1
575,Bassa,25,8.7990713,10.0544706,,Saint John (Antigua),1777,1
576,Bassa,25,8.7990713,10.0544706,,Saint John (Antigua),1772,1
577,Bassa,25,8.7990713,10.0544706,,"Barbados, port unspecified",1803,1
578,Bassa,25,8.7990713,10.0544706,,"St. Kitts, port unspecified",1781,1
579,Bassa,25,8.7990713,10.0544706,,Black River,1790,1
580,Bassa,25,8.7990713,10.0544706,,,1767,1
581,Bassa,25,8.7990713,10.0544706,,Upper James River,1770,1
582,Bassa,25,8.7990713,10.0544706,,"Tortola, port unspecified",1781,1
583,Bassa,25,8.7990713,10.0544706,,Suriname,1799,1
584,Bassa,25,8.7990713,10.0544706,,,1776,1
585,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1790,1
586,Bassa,25,8.7990713,10.0544706,,"British Caribbean, colony unspecified",1774,1
587,Bassa,25,8.7990713,10.0544706,,,1765,1
588,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1789,1
589,Bassa,25,8.7990713,10.0544706,,"Barbados, port unspecified",1764,1
590,Bassa,25,8.7990713,10.0544706,,"St. Vincent, port unspecified",1792,1
591,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1771,1
592,Bassa,25,8.7990713,10.0544706,,Kingston,1769,1
593,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1788,1
594,Bassa,25,8.7990713,10.0544706,,"Dominica, port unspecified",1771,1
595,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1767,1
596,Bassa,25,8.7990713,10.0544706,,,1833,1
597,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1791,1
598,Bassa,25,8.7990713,10.0544706,,Kingston,1765,1
599,Bassa,25,8.7990713,10.0544706,,Saint John (Antigua),1775,1
600,Bassa,25,8.7990713,10.0544706,,Charleston,1769,1
601,Bassa,25,8.7990713,10.0544706,,"Barbados, port unspecified",1768,1
602,Bassa,25,8.7990713,10.0544706,,"Jamaica, port unspecified",1773,1
603,Bassa,25,8.7990713,10.0544706,,Kingston,1765,1
604,Bassa,25,8.7990713,10.0544706,,Kingston,1791,1
605,Bassa,25,8.7990713,10.0544706,,"Dominica, port unspecified",1771,1
606,Bassa,25,8.7990713,10.0544706,,Saint John (Antigua),1772,1
607,Bassa,25,8.7990713,10.0544706,,"Martinique, port unspecified",1799,1
608,Bassa,25,8.7990713,10.0544706,,"St. Kitts, port unspecified",1771,1
609,Bassa,25,8.7990713,10.0544706,,"British Caribbean, colony unspecified",1777,1
610,Bassa,25,8.7990713,10.0544706,,Saint John (Antigua),1772,1
611,Bassa,25,8.7990713,10.0544706,,Kingston,1793,1
612,Bassa,25,8.7990713,10.0544706,,"St. Vincent, port unspecified",1793,1
613,Bassa,25,8.7990713,10.0544706,,"Dominica, port unspecified",1775,1
614,Bassa,25,8.7990713,10.0544706,,,1756,1
615,Bassa,25,8.7990713,10.0544706,,Kingston,1753,1
616,Bassa,25,8.7990713,10.0544706,,Saint John (Antigua),1771,1
617,Bassa,25,8.7990713,10.0544706,,"St. Vincent, port unspecified",1801,1
618,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1793,1
619,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1767,1
620,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1788,1
621,Bassa,25,8.7990713,10.0544706,,"St. Kitts, port unspecified",1774,1
622,Bassa,25,8.7990713,10.0544706,,York River,1761,1
623,Bassa,25,8.7990713,10.0544706,,"Jamaica, port unspecified",1773,1
624,Bassa,25,8.7990713,10.0544706,,"St. Kitts, port unspecified",1775,1
625,Bassa,25,8.7990713,10.0544706,,"St. Kitts, port unspecified",1770,1
626,Bassa,25,8.7990713,10.0544706,,Saint John (Antigua),1774,1
627,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1770,1
628,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1792,1
629,Bassa,25,8.7990713,10.0544706,,Demerara,1801,1
630,Bassa,25,8.7990713,10.0544706,,"St. Kitts, port unspecified",1776,1
631,Bassa,25,8.7990713,10.0544706,,Kingston,1767,1
632,Bassa,25,8.7990713,10.0544706,,"Jamaica, port unspecified",1776,1
633,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1789,1
634,Bassa,25,8.7990713,10.0544706,,"British Caribbean, colony unspecified",1768,1
635,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1770,1
636,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1763,1
637,Bassa,25,8.7990713,10.0544706,,Suriname,1805,1
638,Bassa,25,8.7990713,10.0544706,,"Dominica, port unspecified",1768,1
639,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1768,1
640,Bassa,25,8.7990713,10.0544706,,"Barbados, port unspecified",1768,1
641,Bassa,25,8.7990713,10.0544706,,Saint John (Antigua),1754,1
642,Bassa,25,8.7990713,10.0544706,,"Jamaica, port unspecified",1770,1
643,Bassa,25,8.7990713,10.0544706,,Saint John (Antigua),1769,1
644,Bassa,25,8.7990713,10.0544706,,Kingston,1766,1
645,Bassa,25,8.7990713,10.0544706,,"Barbados, port unspecified",1754,1
646,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1775,1
647,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1767,1
648,Bassa,25,8.7990713,10.0544706,,"Barbados, port unspecified",1770,1
649,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1790,1
650,Bassa,25,8.7990713,10.0544706,,"Barbados, port unspecified",1769,1
651,Bassa,25,8.7990713,10.0544706,,Charleston,1765,1
652,Bassa,25,8.7990713,10.0544706,,"Barbados, port unspecified",1806,1
653,Bassa,25,8.7990713,10.0544706,,"St. Kitts, port unspecified",1786,1
654,Bassa,25,8.7990713,10.0544706,,"St. Vincent, port unspecified",1784,1
655,Bassa,25,8.7990713,10.0544706,,"Jamaica, port unspecified",1773,1
656,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1790,1
657,Bassa,25,8.7990713,10.0544706,,Kingston,1754,1
658,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1775,1
659,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1770,1
660,Bassa,25,8.7990713,10.0544706,,Kingston,1796,1
661,Bassa,25,8.7990713,10.0544706,,"Dominica, port unspecified",1771,1
662,Bassa,25,8.7990713,10.0544706,,Cayes (Les),1789,1
663,Bassa,25,8.7990713,10.0544706,,Charleston,1765,1
664,Bassa,25,8.7990713,10.0544706,,Saint John (Antigua),1770,1
665,Bassa,25,8.7990713,10.0544706,,"Grenada, port unspecified",1769,1
666,Bassa,25,8.7990713,10.0544706,,"Barbados, port unspecified",1795,1
667,Bassa,25,8.7990713,10.0544706,,"Dominica, port unspecified",1765,1
668,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1825,1
669,Benguela,29,13.416501,-12.5905158,,Basse-Terre,1809,1
670,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1797,1
671,Benguela,29,13.416501,-12.5905158,,"Bahia, port unspecified",1819,1
672,Benguela,29,13.416501,-12.5905158,,Macae,1842,1
673,Benguela,29,13.416501,-12.5905158,,Campos,1841,1
674,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1828,1
675,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1799,1
676,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1815,1
677,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1797,1
678,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1841,1
679,Benguela,29,13.416501,-12.5905158,,"Bahia, port unspecified",1792,1
680,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro province,1837,1
681,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1809,1
682,Benguela,29,13.416501,-12.5905158,,Cardenas,1856,1
683,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1830,1
684,Benguela,29,13.416501,-12.5905158,,"Bahia, port unspecified",1753,1
685,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1804,1
686,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1828,1
687,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1815,1
688,Benguela,29,13.416501,-12.5905158,,"Bahia, port unspecified",1755,1
689,Benguela,29,13.416501,-12.5905158,,"Bahia, port unspecified",1755,1
690,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1797,1
691,Benguela,29,13.416501,-12.5905158,,"Bahia, port unspecified",1773,1
692,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1796,1
693,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1809,1
694,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1829,1
695,Benguela,29,13.416501,-12.5905158,,"Bahia, port unspecified",1782,1
696,Benguela,29,13.416501,-12.5905158,,Macae,1844,1
697,Benguela,29,13.416501,-12.5905158,,"Cuba, port unspecified",1833,1
698,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1811,1
699,Benguela,29,13.416501,-12.5905158,,Santos,1795,1
700,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1810,1
701,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1809,1
702,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1815,1
703,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1813,1
704,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1842,1
705,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1843,1
706,Benguela,29,13.416501,-12.5905158,,Maranhao,1820,1
707,Benguela,29,13.416501,-12.5905158,,"British Caribbean, colony unspecified",1850,1
708,Benguela,29,13.416501,-12.5905158,,"Bahia, port unspecified",1781,1
709,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1775,1
710,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1795,1
711,Benguela,29,13.416501,-12.5905158,,Rio Grande do Sul Province,1824,1
712,Benguela,29,13.416501,-12.5905158,,"Bahia, port unspecified",1793,1
713,Benguela,29,13.416501,-12.5905158,,"Bahia, port unspecified",1782,1
714,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1797,1
715,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1814,1
716,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1814,1
717,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1797,1
718,Benguela,29,13.416501,-12.5905158,,"Bahia, port unspecified",1793,1
719,Benguela,29,13.416501,-12.5905158,,Cape of Good Hope,1844,1
720,Benguela,29,13.416501,-12.5905158,,Cape of Good Hope,1844,1
721,Benguela,29,13.416501,-12.5905158,,"Bahia, port unspecified",1775,1
722,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1841,1
723,Benguela,29,13.416501,-12.5905158,,"Bahia, port unspecified",1755,1
724,Benguela,29,13.416501,-12.5905158,,Montevideo,1833,1
725,Benguela,29,13.416501,-12.5905158,,"Matanzas province, south",1851,1
726,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1826,1
727,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1796,1
728,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1825,1
729,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1793,1
730,Benguela,29,13.416501,-12.5905158,,Rio de Janeiro,1816,1
